lat,lon,ano,mes,dia,pre,max,min
-15.281497757017846,-71.68929443414876,2004,1,25,-99.9,15.5,3.9
-15.281497757017846,-71.68929443414876,2004,1,26,-99.9,11.9,0.6
-15.281497757017846,-71.68929443414876,2004,1,27,-99.9,13,0
-15.281497757017846,-71.68929443414876,2004,1,28,-99.9,14.7,0
-15.281497757017846,-71.68929443414876,2004,1,29,-99.9,13.6,0.2
-15.281497757017846,-71.68929443414876,2004,1,30,-99.9,15,0.8
-15.281497757017846,-71.68929443414876,2004,1,31,-99.9,14.6,1.4
-15.281497757017846,-71.68929443414876,2004,2,1,4.6,15,1.4
-15.281497757017846,-71.68929443414876,2004,2,2,0,15.6,2.7
-15.281497757017846,-71.68929443414876,2004,2,3,1.9,16.4,2.4
-15.281497757017846,-71.68929443414876,2004,2,4,12.2,16.6,2.6
-15.281497757017846,-71.68929443414876,2004,2,5,22.9,16.3,3.6
-15.281497757017846,-71.68929443414876,2004,2,6,17.2,11.4,0.2
-15.281497757017846,-71.68929443414876,2004,2,7,13.4,11.9,3.4
-15.281497757017846,-71.68929443414876,2004,2,8,10.4,12.6,0.2
-15.281497757017846,-71.68929443414876,2004,2,9,13.1,14.6,4.4
-15.281497757017846,-71.68929443414876,2004,2,10,15.4,10.6,0.6
-15.281497757017846,-71.68929443414876,2004,2,11,10.2,14.8,0.1
-15.281497757017846,-71.68929443414876,2004,2,12,0,13.5,3.3
-15.281497757017846,-71.68929443414876,2004,2,13,0.9,13.6,3.4
-15.281497757017846,-71.68929443414876,2004,2,14,0,15.8,2.9
-15.281497757017846,-71.68929443414876,2004,2,15,1.9,15.6,1.8
-15.281497757017846,-71.68929443414876,2004,2,16,1.2,16,-0.6
-15.281497757017846,-71.68929443414876,2004,2,17,0,14.2,0.2
-15.281497757017846,-71.68929443414876,2004,2,18,5.1,15.2,0.1
-15.281497757017846,-71.68929443414876,2004,2,19,11.7,14.2,1.2
-15.281497757017846,-71.68929443414876,2004,2,20,0.5,14.3,0.4
-15.281497757017846,-71.68929443414876,2004,2,21,0,13.2,2.9
-15.281497757017846,-71.68929443414876,2004,2,22,0,15,-2.4
-15.281497757017846,-71.68929443414876,2004,2,23,0,15.2,-2.2
-15.281497757017846,-71.68929443414876,2004,2,24,0,15.5,-1.6
-15.281497757017846,-71.68929443414876,2004,2,25,0,15.1,-0.5
-15.281497757017846,-71.68929443414876,2004,2,26,0,15.2,0
-15.281497757017846,-71.68929443414876,2004,2,27,0,15.6,0.8
-15.281497757017846,-71.68929443414876,2004,2,28,0.7,15.2,1
-15.281497757017846,-71.68929443414876,2004,2,29,0,15.6,-0.1
-15.281497757017846,-71.68929443414876,2004,3,1,0,16.2,0.3
-15.281497757017846,-71.68929443414876,2004,3,2,0,16,-0.3
-15.281497757017846,-71.68929443414876,2004,3,3,0.3,13.8,0.7
-15.281497757017846,-71.68929443414876,2004,3,4,0.4,15,-0.2
-15.281497757017846,-71.68929443414876,2004,3,5,0,15.1,-0.4
-15.281497757017846,-71.68929443414876,2004,3,6,0,14.6,-0.9
-15.281497757017846,-71.68929443414876,2004,3,7,0,16.6,0.6
-15.281497757017846,-71.68929443414876,2004,3,8,0.4,13.4,1
-15.281497757017846,-71.68929443414876,2004,3,9,1.6,13,0.4
-15.281497757017846,-71.68929443414876,2004,3,10,3,15.5,1.3
-15.281497757017846,-71.68929443414876,2004,3,11,2.2,14.8,1.5
-15.281497757017846,-71.68929443414876,2004,3,12,4.9,13.8,1.5
-15.281497757017846,-71.68929443414876,2004,3,13,4.8,16.3,-0.7
-15.281497757017846,-71.68929443414876,2004,3,14,1.7,14.9,-0.6
-15.281497757017846,-71.68929443414876,2004,3,15,0.2,16.2,0.4
-15.281497757017846,-71.68929443414876,2004,3,16,4.8,16.1,1.7
-15.281497757017846,-71.68929443414876,2004,3,17,0,13.8,0.5
-15.281497757017846,-71.68929443414876,2004,3,18,0.4,16.1,0.3
-15.281497757017846,-71.68929443414876,2004,3,19,2.6,15,-0.6
-15.281497757017846,-71.68929443414876,2004,3,20,1.4,13.4,0.6
-15.281497757017846,-71.68929443414876,2004,3,21,13,16,0.7
-15.281497757017846,-71.68929443414876,2004,3,22,20.4,12.4,1.6
-15.281497757017846,-71.68929443414876,2004,3,23,20,11.2,-0.2
-15.281497757017846,-71.68929443414876,2004,3,24,0.6,12.2,1.4
-15.281497757017846,-71.68929443414876,2004,3,25,0,14.8,1.5
-15.281497757017846,-71.68929443414876,2004,3,26,0,15,-1.6
-15.281497757017846,-71.68929443414876,2004,3,27,0,14.2,-0.8
-15.281497757017846,-71.68929443414876,2004,3,28,0,15.4,-0.1
-15.281497757017846,-71.68929443414876,2004,3,29,17.2,14.6,0.3
-15.281497757017846,-71.68929443414876,2004,3,30,4.7,12.8,0.4
-15.281497757017846,-71.68929443414876,2004,3,31,0,13.5,3
-15.281497757017846,-71.68929443414876,2004,4,1,18.8,15.2,2.4
-15.281497757017846,-71.68929443414876,2004,4,2,0,13.7,-1.4
-15.281497757017846,-71.68929443414876,2004,4,3,0.2,15.9,1.8
-15.281497757017846,-71.68929443414876,2004,4,4,0,14.4,2.3
-15.281497757017846,-71.68929443414876,2004,4,5,0.9,12.5,4
-15.281497757017846,-71.68929443414876,2004,4,6,4,16.4,-1.5
-15.281497757017846,-71.68929443414876,2004,4,7,0,15.1,0.4
-15.281497757017846,-71.68929443414876,2004,4,8,0,16,-0.1
-15.281497757017846,-71.68929443414876,2004,4,9,0.4,12.6,3
-15.281497757017846,-71.68929443414876,2004,4,10,1.4,14,-0.3
-15.281497757017846,-71.68929443414876,2004,4,11,0,15.4,-0.9
-15.281497757017846,-71.68929443414876,2004,4,12,0,15.6,-1.9
-15.281497757017846,-71.68929443414876,2004,4,13,0,15.7,-1.3
-15.281497757017846,-71.68929443414876,2004,4,14,0,15.8,-1.2
-15.281497757017846,-71.68929443414876,2004,4,15,0,14.8,-0.8
-15.281497757017846,-71.68929443414876,2004,4,16,0,14,-0.9
-15.281497757017846,-71.68929443414876,2004,4,17,0.7,13,-1.4
-15.281497757017846,-71.68929443414876,2004,4,18,8.2,14.7,0.4
-15.281497757017846,-71.68929443414876,2004,4,19,11,11.8,1
-15.281497757017846,-71.68929443414876,2004,4,20,0,14.8,-0.4
-15.281497757017846,-71.68929443414876,2004,4,21,0,14.2,-3.4
-15.281497757017846,-71.68929443414876,2004,4,22,0,13.9,-3.8
-15.281497757017846,-71.68929443414876,2004,4,23,0,13.6,-2.9
-15.281497757017846,-71.68929443414876,2004,4,24,1.4,13,-2.6
-15.281497757017846,-71.68929443414876,2004,4,25,7.4,12.4,-1.2
-15.281497757017846,-71.68929443414876,2004,4,26,0,13.3,0
-15.281497757017846,-71.68929443414876,2004,4,27,0,14.6,-0.6
-15.281497757017846,-71.68929443414876,2004,4,28,0,14.7,-1.7
-15.281497757017846,-71.68929443414876,2004,4,29,0,15.3,-3.1
-15.281497757017846,-71.68929443414876,2004,4,30,2.4,13.8,-1.4
-15.281497757017846,-71.68929443414876,2004,5,1,0,15.2,-1.4
-15.281497757017846,-71.68929443414876,2004,5,2,0.7,13.6,-2.4
-15.281497757017846,-71.68929443414876,2004,5,3,0,14,-2.2
-15.281497757017846,-71.68929443414876,2004,5,4,1.1,12.4,-0.8
-15.281497757017846,-71.68929443414876,2004,5,5,0,14.2,-0.4
-15.281497757017846,-71.68929443414876,2004,5,6,0,14.8,-6.6
-15.281497757017846,-71.68929443414876,2004,5,7,0,14.2,-6.4
-15.281497757017846,-71.68929443414876,2004,5,8,0,13,-4
-15.281497757017846,-71.68929443414876,2004,5,9,0,14.2,-5.4
-15.281497757017846,-71.68929443414876,2004,5,10,0,15.4,-6.5
-15.281497757017846,-71.68929443414876,2004,5,11,0,16.8,-5.6
-15.281497757017846,-71.68929443414876,2004,5,12,0,15.4,-8
-15.281497757017846,-71.68929443414876,2004,5,13,0,15.4,-9.2
-15.281497757017846,-71.68929443414876,2004,5,14,0,15.6,-10.3
-15.281497757017846,-71.68929443414876,2004,5,15,0,15,-9.4
-15.281497757017846,-71.68929443414876,2004,5,16,0,15.2,-8.7
-15.281497757017846,-71.68929443414876,2004,5,17,0,15.4,-9
-15.281497757017846,-71.68929443414876,2004,5,18,0,15.2,-9.2
-15.281497757017846,-71.68929443414876,2004,5,19,0,14,-8
-15.281497757017846,-71.68929443414876,2004,5,20,0,14.8,-6.6
-15.281497757017846,-71.68929443414876,2004,5,21,0,14.4,-7.2
-15.281497757017846,-71.68929443414876,2004,5,22,0,14.8,-8.4
-15.281497757017846,-71.68929443414876,2004,5,23,0,15.6,-8.8
-15.281497757017846,-71.68929443414876,2004,5,24,0,15,-6.7
-15.281497757017846,-71.68929443414876,2004,5,25,0,16,-6
-15.281497757017846,-71.68929443414876,2004,5,26,0,13.8,-9.8
-15.281497757017846,-71.68929443414876,2004,5,27,0,15.9,-10.3
-15.281497757017846,-71.68929443414876,2004,5,28,0,15.3,-11.8
-15.281497757017846,-71.68929443414876,2004,5,29,0,15.5,-11.2
-15.281497757017846,-71.68929443414876,2004,5,30,0,14.8,-10
-15.281497757017846,-71.68929443414876,2004,5,31,0,14.1,-11.8
-15.281497757017846,-71.68929443414876,2004,6,1,0,14,-11
-15.281497757017846,-71.68929443414876,2004,6,2,0,14.6,-11.8
-15.281497757017846,-71.68929443414876,2004,6,3,0,14,-11.4
-15.281497757017846,-71.68929443414876,2004,6,4,0,14.6,-8.6
-15.281497757017846,-71.68929443414876,2004,6,5,0,13.5,-9.5
-15.281497757017846,-71.68929443414876,2004,6,6,0,13.2,-9.6
-15.281497757017846,-71.68929443414876,2004,6,7,0,11.9,-8.5
-15.281497757017846,-71.68929443414876,2004,6,8,0,12,-5.3
-15.281497757017846,-71.68929443414876,2004,6,9,0,13.2,-7.4
-15.281497757017846,-71.68929443414876,2004,6,10,0,12.4,-9.5
-15.281497757017846,-71.68929443414876,2004,6,11,0,14.9,-10.2
-15.281497757017846,-71.68929443414876,2004,6,12,0.2,13.6,-8.7
-15.281497757017846,-71.68929443414876,2004,6,13,0,13.4,-5.2
-15.281497757017846,-71.68929443414876,2004,6,14,0,14.3,-9
-15.281497757017846,-71.68929443414876,2004,6,15,0,13.7,-7.8
-15.281497757017846,-71.68929443414876,2004,6,16,0,11.8,-6
-15.281497757017846,-71.68929443414876,2004,6,17,0,13.3,-8.7
-15.281497757017846,-71.68929443414876,2004,6,18,0,12.8,-8.4
-15.281497757017846,-71.68929443414876,2004,6,19,0,13,-9.4
-15.281497757017846,-71.68929443414876,2004,6,20,0,13.8,-10.4
-15.281497757017846,-71.68929443414876,2004,6,21,0,13.8,-11.6
-15.281497757017846,-71.68929443414876,2004,6,22,0,13.4,-8.8
-15.281497757017846,-71.68929443414876,2004,6,23,0.2,12.4,-8.4
-15.281497757017846,-71.68929443414876,2004,6,24,3.1,-99.9,-1.8
-15.281497757017846,-71.68929443414876,2004,6,25,0,11.6,-5.7
-15.281497757017846,-71.68929443414876,2004,6,26,0,13,-9.6
-15.281497757017846,-71.68929443414876,2004,6,27,0,12.8,-6.6
-15.281497757017846,-71.68929443414876,2004,6,28,0,12.4,-9.3
-15.281497757017846,-71.68929443414876,2004,6,29,0,14.2,-5.2
-15.281497757017846,-71.68929443414876,2004,6,30,0,11.3,-3.1
-15.281497757017846,-71.68929443414876,2004,7,1,0.8,8.9,-2.1
-15.281497757017846,-71.68929443414876,2004,7,2,3.4,8.6,-0.2
-15.281497757017846,-71.68929443414876,2004,7,3,14.3,-99.9,-0.4
-15.281497757017846,-71.68929443414876,2004,7,4,5.4,-99.9,-0.6
-15.281497757017846,-71.68929443414876,2004,7,5,0,-99.9,-5
-15.281497757017846,-71.68929443414876,2004,7,6,0,11.2,-3.4
-15.281497757017846,-71.68929443414876,2004,7,7,0,10.4,-5.1
-15.281497757017846,-71.68929443414876,2004,7,8,0,11.2,-9.4
-15.281497757017846,-71.68929443414876,2004,7,9,0,12,-8.6
-15.281497757017846,-71.68929443414876,2004,7,10,0,12.6,-8.8
-15.281497757017846,-71.68929443414876,2004,7,11,0,10.6,-6.6
-15.281497757017846,-71.68929443414876,2004,7,12,0,10.8,-6.8
-15.281497757017846,-71.68929443414876,2004,7,13,0,12.8,-9.5
-15.281497757017846,-71.68929443414876,2004,7,14,0,13.2,-8.6
-15.281497757017846,-71.68929443414876,2004,7,15,0,12.4,-8.2
-15.281497757017846,-71.68929443414876,2004,7,16,0,12.6,-7.8
-15.281497757017846,-71.68929443414876,2004,7,17,0,10.1,-5.7
-15.281497757017846,-71.68929443414876,2004,7,18,0,11.6,-7.4
-15.281497757017846,-71.68929443414876,2004,7,19,0,13,-12
-15.281497757017846,-71.68929443414876,2004,7,20,0,12.9,-10.1
-15.281497757017846,-71.68929443414876,2004,7,21,0,12.1,-8
-15.281497757017846,-71.68929443414876,2004,7,22,0,12,-11.1
-15.281497757017846,-71.68929443414876,2004,7,23,0,11.8,-10.2
-15.281497757017846,-71.68929443414876,2004,7,24,0,12,-9.9
-15.281497757017846,-71.68929443414876,2004,7,25,0,12.6,-7.8
-15.281497757017846,-71.68929443414876,2004,7,26,0,13,-3.1
-15.281497757017846,-71.68929443414876,2004,7,27,0,14.9,-6.8
-15.281497757017846,-71.68929443414876,2004,7,28,0,16.2,-7.3
-15.281497757017846,-71.68929443414876,2004,7,29,0,14.6,-7.4
-15.281497757017846,-71.68929443414876,2004,7,30,0,13.6,-5
-15.281497757017846,-71.68929443414876,2004,7,31,0,15.2,-6.6
-15.281497757017846,-71.68929443414876,2004,8,1,0,16.5,-7.4
-15.281497757017846,-71.68929443414876,2004,8,2,0,16,-7.4
-15.281497757017846,-71.68929443414876,2004,8,3,0,15.8,-7.8
-15.281497757017846,-71.68929443414876,2004,8,4,0,14.5,-7.5
-15.281497757017846,-71.68929443414876,2004,8,5,0,14.6,-8.2
-15.281497757017846,-71.68929443414876,2004,8,6,0,13.6,-9.4
-15.281497757017846,-71.68929443414876,2004,8,7,0,12.2,-6.2
-15.281497757017846,-71.68929443414876,2004,8,8,0,12.7,-4.8
-15.281497757017846,-71.68929443414876,2004,8,9,0,12.4,-5
-15.281497757017846,-71.68929443414876,2004,8,10,0,11.8,-6.1
-15.281497757017846,-71.68929443414876,2004,8,11,2.6,12.6,-2.8
-15.281497757017846,-71.68929443414876,2004,8,12,0,10.4,-3
-15.281497757017846,-71.68929443414876,2004,8,13,0,12.6,-7
-15.281497757017846,-71.68929443414876,2004,8,14,0,11.2,-7.1
-15.281497757017846,-71.68929443414876,2004,8,15,0,12.4,-6.5
-15.281497757017846,-71.68929443414876,2004,8,16,0,13.2,-0.4
-15.281497757017846,-71.68929443414876,2004,8,17,0,13.7,-6.2
-15.281497757017846,-71.68929443414876,2004,8,18,0.1,10.6,0
-15.281497757017846,-71.68929443414876,2004,8,19,0,14.4,-0.4
-15.281497757017846,-71.68929443414876,2004,8,20,0,15.7,-5.9
-15.281497757017846,-71.68929443414876,2004,8,21,0,16.1,-6.4
-15.281497757017846,-71.68929443414876,2004,8,22,0,13.2,-4.6
-15.281497757017846,-71.68929443414876,2004,8,23,2.2,13,-1.8
-15.281497757017846,-71.68929443414876,2004,8,24,3.3,-99.9,-0.8
-15.281497757017846,-71.68929443414876,2004,8,25,0,8.6,-5
-15.281497757017846,-71.68929443414876,2004,8,26,0,11.6,-7.7
-15.281497757017846,-71.68929443414876,2004,8,27,0,11.8,-10.4
-15.281497757017846,-71.68929443414876,2004,8,28,0,13,-9.6
-15.281497757017846,-71.68929443414876,2004,8,29,9.8,13.8,-4.2
-15.281497757017846,-71.68929443414876,2004,8,30,0.05,11.6,-1
-15.281497757017846,-71.68929443414876,2004,8,31,0.05,14.7,-2.1
-15.281497757017846,-71.68929443414876,2004,9,1,1,14.3,-0.6
-15.281497757017846,-71.68929443414876,2004,9,2,0,16.2,-99.9
-15.281497757017846,-71.68929443414876,2004,9,3,0,14.2,-3.4
-15.281497757017846,-71.68929443414876,2004,9,4,0,15.4,-99.9
-15.281497757017846,-71.68929443414876,2004,9,5,0,16.2,-5.4
-15.281497757017846,-71.68929443414876,2004,9,6,0,16,-5.2
-15.281497757017846,-71.68929443414876,2004,9,7,0,14.9,-6.6
-15.281497757017846,-71.68929443414876,2004,9,8,0.3,12.2,-4.2
-15.281497757017846,-71.68929443414876,2004,9,9,0,12.8,-0.2
-15.281497757017846,-71.68929443414876,2004,9,10,0.7,13.6,-3.7
-15.281497757017846,-71.68929443414876,2004,9,11,0,16.6,-5
-15.281497757017846,-71.68929443414876,2004,9,12,0,17.2,-5.1
-15.281497757017846,-71.68929443414876,2004,9,13,0,16.6,-7.6
-15.281497757017846,-71.68929443414876,2004,9,14,0,17.2,-6.8
-15.281497757017846,-71.68929443414876,2004,9,15,0,17.5,-8
-15.281497757017846,-71.68929443414876,2004,9,16,0,15.4,-8.6
-15.281497757017846,-71.68929443414876,2004,9,17,0,14.4,-9.6
-15.281497757017846,-71.68929443414876,2004,9,18,0,15.7,-8.7
-15.281497757017846,-71.68929443414876,2004,9,19,0,16.3,-7.5
-15.281497757017846,-71.68929443414876,2004,9,20,0,15.2,-3.4
-15.281497757017846,-71.68929443414876,2004,9,21,0,17.2,-1.2
-15.281497757017846,-71.68929443414876,2004,9,22,0,14.8,-2.8
-15.281497757017846,-71.68929443414876,2004,9,23,5.2,17,-1.6
-15.281497757017846,-71.68929443414876,2004,9,24,2.3,13.2,-0.6
-15.281497757017846,-71.68929443414876,2004,9,25,0.3,15.2,0
-15.281497757017846,-71.68929443414876,2004,9,26,0.5,15,-2
-15.281497757017846,-71.68929443414876,2004,9,27,0,15.3,-0.9
-15.281497757017846,-71.68929443414876,2004,9,28,0,16.4,-3.1
-15.281497757017846,-71.68929443414876,2004,9,29,0.6,12.8,-4.8
-15.281497757017846,-71.68929443414876,2004,9,30,0,12.8,-0.6
-15.281497757017846,-71.68929443414876,2004,10,1,0,16.3,-5.4
-15.281497757017846,-71.68929443414876,2004,10,2,0,17.2,-7.8
-15.281497757017846,-71.68929443414876,2004,10,3,0,17.8,-8
-15.281497757017846,-71.68929443414876,2004,10,4,0,16.5,-4.4
-15.281497757017846,-71.68929443414876,2004,10,5,0.3,13.6,-1.5
-15.281497757017846,-71.68929443414876,2004,10,6,3.8,15.4,-4.4
-15.281497757017846,-71.68929443414876,2004,10,7,0,12.9,-0.4
-15.281497757017846,-71.68929443414876,2004,10,8,0,17.8,-3.4
-15.281497757017846,-71.68929443414876,2004,10,9,0.3,12.7,-4.3
-15.281497757017846,-71.68929443414876,2004,10,10,0,16.4,-1.6
-15.281497757017846,-71.68929443414876,2004,10,11,0,16.2,-5
-15.281497757017846,-71.68929443414876,2004,10,12,0,16.6,-2.6
-15.281497757017846,-71.68929443414876,2004,10,13,0,17.5,-4.8
-15.281497757017846,-71.68929443414876,2004,10,14,0,16,-5
-15.281497757017846,-71.68929443414876,2004,10,15,0,16.4,0.3
-15.281497757017846,-71.68929443414876,2004,10,16,1.6,17.8,-7.6
-15.281497757017846,-71.68929443414876,2004,10,17,0,18.2,-3.7
-15.281497757017846,-71.68929443414876,2004,10,18,0,19.2,-5.3
-15.281497757017846,-71.68929443414876,2004,10,19,0,19,-5.4
-15.281497757017846,-71.68929443414876,2004,10,20,0,17.8,-1.2
-15.281497757017846,-71.68929443414876,2004,10,21,0,18.4,-0.8
-15.281497757017846,-71.68929443414876,2004,10,22,0,19.2,-5.6
-15.281497757017846,-71.68929443414876,2004,10,23,0.5,18.6,-5.4
-15.281497757017846,-71.68929443414876,2004,10,24,0,19.2,-4
-15.281497757017846,-71.68929443414876,2004,10,25,0,19.2,-8
-15.281497757017846,-71.68929443414876,2004,10,26,0,17.9,-9.4
-15.281497757017846,-71.68929443414876,2004,10,27,0,17.1,-8.2
-15.281497757017846,-71.68929443414876,2004,10,28,2.4,17.8,-4.2
-15.281497757017846,-71.68929443414876,2004,10,29,0,18,-1.3
-15.281497757017846,-71.68929443414876,2004,10,30,0,19.8,-5
-15.281497757017846,-71.68929443414876,2004,10,31,0,18.8,-4.3
-15.281497757017846,-71.68929443414876,2004,11,1,0.4,18,-2
-15.281497757017846,-71.68929443414876,2004,11,2,1,19.7,-0.2
-15.281497757017846,-71.68929443414876,2004,11,3,0,19,-3.2
-15.281497757017846,-71.68929443414876,2004,11,4,0,18.6,-99.9
-15.281497757017846,-71.68929443414876,2004,11,5,2,19.8,-2.5
-15.281497757017846,-71.68929443414876,2004,11,6,1.2,15.4,0.3
-15.281497757017846,-71.68929443414876,2004,11,7,4.6,15.1,-1.3
-15.281497757017846,-71.68929443414876,2004,11,8,0,18.7,0.4
-15.281497757017846,-71.68929443414876,2004,11,9,0,19.2,-0.9
-15.281497757017846,-71.68929443414876,2004,11,10,0,18.8,-5
-15.281497757017846,-71.68929443414876,2004,11,11,0,19.8,-7.1
-15.281497757017846,-71.68929443414876,2004,11,12,0,18.3,-4.7
-15.281497757017846,-71.68929443414876,2004,11,13,0.8,17.8,-4.3
-15.281497757017846,-71.68929443414876,2004,11,14,2.7,15.3,-99.9
-15.281497757017846,-71.68929443414876,2004,11,15,0,18.6,-3.3
-15.281497757017846,-71.68929443414876,2004,11,16,0,15.7,-2.4
-15.281497757017846,-71.68929443414876,2004,11,17,0,16.6,-4.9
-15.281497757017846,-71.68929443414876,2004,11,18,0,19.4,-4.5
-15.281497757017846,-71.68929443414876,2004,11,19,0,17.4,-3
-15.281497757017846,-71.68929443414876,2004,11,20,0,17.3,-3.7
-15.281497757017846,-71.68929443414876,2004,11,21,0,17.4,-3
-15.281497757017846,-71.68929443414876,2004,11,22,0,17.2,-2.7
-15.281497757017846,-71.68929443414876,2004,11,23,0,17.4,-5
-15.281497757017846,-71.68929443414876,2004,11,24,0,18,-6.4
-15.281497757017846,-71.68929443414876,2004,11,25,0,18.2,-3.6
-15.281497757017846,-71.68929443414876,2004,11,26,0,18.4,-4.8
-15.281497757017846,-71.68929443414876,2004,11,27,0,18.6,-4.9
-15.281497757017846,-71.68929443414876,2004,11,28,0,20.4,-4.3
-15.281497757017846,-71.68929443414876,2004,11,29,0,18.4,-6
-15.281497757017846,-71.68929443414876,2004,11,30,1.6,18.8,-3.6
-15.281497757017846,-71.68929443414876,2004,12,1,0,19.4,1
-15.281497757017846,-71.68929443414876,2004,12,2,0,20.4,-5
-15.281497757017846,-71.68929443414876,2004,12,3,2.5,19.6,-2.8
-15.281497757017846,-71.68929443414876,2004,12,4,0,16.6,-4.8
-15.281497757017846,-71.68929443414876,2004,12,5,0,19,-1.6
-15.281497757017846,-71.68929443414876,2004,12,6,0,17.2,-2.4
-15.281497757017846,-71.68929443414876,2004,12,7,0,-99.9,-2.7
-15.281497757017846,-71.68929443414876,2004,12,8,0,20.4,-4
-15.281497757017846,-71.68929443414876,2004,12,9,0.1,15.8,-1.8
-15.281497757017846,-71.68929443414876,2004,12,10,20.9,11.6,0.4
-15.281497757017846,-71.68929443414876,2004,12,11,2.3,12.9,0.8
-15.281497757017846,-71.68929443414876,2004,12,12,1.2,14.8,2.5
-15.281497757017846,-71.68929443414876,2004,12,13,5.3,13.4,3.2
-15.281497757017846,-71.68929443414876,2004,12,14,0.4,13.9,-99.9
-15.281497757017846,-71.68929443414876,2004,12,15,0.3,15.1,2.6
-15.281497757017846,-71.68929443414876,2004,12,16,1.7,17.6,0.8
-15.281497757017846,-71.68929443414876,2004,12,17,0,16.8,0.7
-15.281497757017846,-71.68929443414876,2004,12,18,1.1,14.6,1.8
-15.281497757017846,-71.68929443414876,2004,12,19,1.4,16.2,1.4
-15.281497757017846,-71.68929443414876,2004,12,20,1.5,16.2,1.6
-15.281497757017846,-71.68929443414876,2004,12,21,0,16,0
-15.281497757017846,-71.68929443414876,2004,12,22,0,17.8,0.7
-15.281497757017846,-71.68929443414876,2004,12,23,0,17.2,-0.5
-15.281497757017846,-71.68929443414876,2004,12,24,0,19.1,-0.5
-15.281497757017846,-71.68929443414876,2004,12,25,0,18.3,-1.3
-15.281497757017846,-71.68929443414876,2004,12,26,0,18.2,-0.5
-15.281497757017846,-71.68929443414876,2004,12,27,4.6,17.6,-5.2
-15.281497757017846,-71.68929443414876,2004,12,28,0.2,17.2,1.4
-15.281497757017846,-71.68929443414876,2004,12,29,0.2,16.8,-0.6
-15.281497757017846,-71.68929443414876,2004,12,30,9.1,16.4,1
-15.281497757017846,-71.68929443414876,2004,12,31,1.5,14.4,1.1
-15.281497757017846,-71.68929443414876,2005,1,1,11.9,16.6,0.4
-15.281497757017846,-71.68929443414876,2005,1,2,9.4,14.3,3.5
-15.281497757017846,-71.68929443414876,2005,1,3,6.3,12.5,1.6
-15.281497757017846,-71.68929443414876,2005,1,4,0.9,15.5,0.6
-15.281497757017846,-71.68929443414876,2005,1,5,0,17.4,-1
-15.281497757017846,-71.68929443414876,2005,1,6,0,18,-1.3
-15.281497757017846,-71.68929443414876,2005,1,7,11.8,16.3,-0.6
